ArtistId,ArtistName,AlbumId,AlbumTitle,TrackId,TrackName,TrackUnitPrice,TrackBytes,GenreId,GenreName
84,Foo Fighters,80,In Your Honor [Disc 2],1001,Miracle,0.99,6877994,1,Rock
84,Foo Fighters,80,In Your Honor [Disc 2],1002,Another Round,0.99,8752670,1,Rock
84,Foo Fighters,80,In Your Honor [Disc 2],1003,Friend Of A Friend,0.99,6355088,1,Rock
84,Foo Fighters,80,In Your Honor [Disc 2],1004,Over And Out,0.99,10428382,1,Rock
84,Foo Fighters,80,In Your Honor [Disc 2],1005,On The Mend,0.99,9071997,1,Rock
84,Foo Fighters,80,In Your Honor [Disc 2],1006,Virginia Moon,0.99,7494639,1,Rock
84,Foo Fighters,80,In Your Honor [Disc 2],1007,Cold Day In The Sun,0.99,6596617,1,Rock
84,Foo Fighters,80,In Your Honor [Disc 2],1008,Razor,0.99,9721373,1,Rock
84,Foo Fighters,81,One By One,1009,All My Life,0.99,8665545,4,Alternative & Punk
84,Foo Fighters,81,One By One,1010,Low,0.99,8847196,4,Alternative & Punk
84,Foo Fighters,81,One By One,1011,Have It All,0.99,9729292,4,Alternative & Punk
84,Foo Fighters,81,One By One,1012,Times Like These,0.99,8624691,4,Alternative & Punk
84,Foo Fighters,81,One By One,1013,Disenchanted Lullaby,0.99,8919111,4,Alternative & Punk
84,Foo Fighters,81,One By One,1014,Tired Of You,0.99,10094743,4,Alternative & Punk
84,Foo Fighters,81,One By One,1015,Halo,0.99,10026371,4,Alternative & Punk
84,Foo Fighters,81,One By One,1016,Lonely As You,0.99,9022628,4,Alternative & Punk
84,Foo Fighters,81,One By One,1017,Overdrive,0.99,8793187,4,Alternative & Punk
84,Foo Fighters,81,One By One,1018,Burn Away,0.99,9678073,4,Alternative & Punk
84,Foo Fighters,81,One By One,1019,Come Back,0.99,15371980,4,Alternative & Punk
84,Foo Fighters,82,The Colour And The Shape,1020,Doll,0.99,2702572,1,Rock
84,Foo Fighters,82,The Colour And The Shape,1021,Monkey Wrench,0.99,7527531,1,Rock
84,Foo Fighters,82,The Colour And The Shape,1022,"Hey, Johnny Park!",0.99,8079480,1,Rock
84,Foo Fighters,82,The Colour And The Shape,1023,My Poor Brain,0.99,6973746,1,Rock
84,Foo Fighters,82,The Colour And The Shape,1024,Wind Up,0.99,4950667,1,Rock
84,Foo Fighters,82,The Colour And The Shape,1025,Up In Arms,0.99,4406227,1,Rock
84,Foo Fighters,82,The Colour And The Shape,1026,My Hero,0.99,8472365,1,Rock
84,Foo Fighters,82,The Colour And The Shape,1027,See You,0.99,4888173,1,Rock
84,Foo Fighters,82,The Colour And The Shape,1028,Enough Space,0.99,5169280,1,Rock
84,Foo Fighters,82,The Colour And The Shape,1029,February Stars,0.99,9344875,1,Rock
84,Foo Fighters,82,The Colour And The Shape,1030,Everlong,0.99,8270816,1,Rock
84,Foo Fighters,82,The Colour And The Shape,1031,Walking After You,0.99,9898992,1,Rock
84,Foo Fighters,82,The Colour And The Shape,1032,New Way Home,0.99,11205664,1,Rock
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1033,My Way,0.99,8928684,12,Easy Listening
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1034,Strangers In The Night,0.99,5055295,12,Easy Listening
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1035,"New York, New York",0.99,6707993,12,Easy Listening
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1036,I Get A Kick Out Of You,0.99,6332441,12,Easy Listening
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1037,Something Stupid,0.99,5210643,12,Easy Listening
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1038,Moon River,0.99,6395808,12,Easy Listening
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1039,What Now My Love,0.99,4913383,12,Easy Listening
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1040,Summer Love,0.99,5693242,12,Easy Listening
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1041,For Once In My Life,0.99,5557537,12,Easy Listening
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1042,Love And Marriage,0.99,2930596,12,Easy Listening
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1043,They Can't Take That Away From Me,0.99,5240043,12,Easy Listening
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1044,My Kind Of Town,0.99,6119915,12,Easy Listening
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1045,Fly Me To The Moon,0.99,4856954,12,Easy Listening
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1046,I've Got You Under My Skin,0.99,6883787,12,Easy Listening
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1047,The Best Is Yet To Come,0.99,5633730,12,Easy Listening
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1048,It Was A Very Good Year,0.99,8554066,12,Easy Listening
1,AC/DC,1,For Those About To Rock We Salute You,1,For Those About To Rock (We Salute You),0.99,11170334,1,Rock
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1049,Come Fly With Me,0.99,6231029,12,Easy Listening
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1050,That's Life,0.99,6095727,12,Easy Listening
2,Accept,2,Balls to the Wall,2,Balls to the Wall,0.99,5510424,1,Rock
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1051,The Girl From Ipanema,0.99,6410674,12,Easy Listening
2,Accept,3,Restless and Wild,3,Fast As a Shark,0.99,3990994,1,Rock
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1052,The Lady Is A Tramp,0.99,5987372,12,Easy Listening
2,Accept,3,Restless and Wild,4,Restless and Wild,0.99,4331779,1,Rock
2,Accept,3,Restless and Wild,5,Princess of the Dawn,0.99,6290521,1,Rock
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1053,"Bad, Bad Leroy Brown",0.99,5548581,12,Easy Listening
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1054,Mack The Knife,0.99,9541052,12,Easy Listening
1,AC/DC,1,For Those About To Rock We Salute You,6,Put The Finger On You,0.99,6713451,1,Rock
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1055,Loves Been Good To Me,0.99,6645365,12,Easy Listening
85,Frank Sinatra,83,My Way: The Best Of Frank Sinatra [Disc 1],1056,L.A. Is My Lady,0.99,6378511,12,Easy Listening
1,AC/DC,1,For Those About To Rock We Salute You,7,Let's Get It Up,0.99,7636561,1,Rock
1,AC/DC,1,For Those About To Rock We Salute You,8,Inject The Venom,0.99,6852860,1,Rock
1,AC/DC,1,For Those About To Rock We Salute You,9,Snowballed,0.99,6599424,1,Rock
1,AC/DC,1,For Those About To Rock We Salute You,10,Evil Walks,0.99,8611245,1,Rock
1,AC/DC,1,For Those About To Rock We Salute You,11,C.O.D.,0.99,6566314,1,Rock
1,AC/DC,1,For Those About To Rock We Salute You,12,Breaking The Rules,0.99,8596840,1,Rock
1,AC/DC,1,For Those About To Rock We Salute You,13,Night Of The Long Knives,0.99,6706347,1,Rock
1,AC/DC,1,For Those About To Rock We Salute You,14,Spellbound,0.99,8817038,1,Rock
1,AC/DC,4,Let There Be Rock,15,Go Down,0.99,10847611,1,Rock
1,AC/DC,4,Let There Be Rock,16,Dog Eat Dog,0.99,7032162,1,Rock
1,AC/DC,4,Let There Be Rock,17,Let There Be Rock,0.99,12021261,1,Rock
1,AC/DC,4,Let There Be Rock,18,Bad Boy Boogie,0.99,8776140,1,Rock
1,AC/DC,4,Let There Be Rock,19,Problem Child,0.99,10617116,1,Rock
1,AC/DC,4,Let There Be Rock,20,Overdose,0.99,12066294,1,Rock
1,AC/DC,4,Let There Be Rock,21,Hell Ain't A Bad Place To Be,0.99,8331286,1,Rock
1,AC/DC,4,Let There Be Rock,22,Whole Lotta Rosie,0.99,10547154,1,Rock
3,Aerosmith,5,Big Ones,23,Walk On Water,0.99,9719579,1,Rock
3,Aerosmith,5,Big Ones,24,Love In An Elevator,0.99,10552051,1,Rock
3,Aerosmith,5,Big Ones,25,Rag Doll,0.99,8675345,1,Rock
3,Aerosmith,5,Big Ones,26,What It Takes,0.99,10144730,1,Rock
3,Aerosmith,5,Big Ones,27,Dude (Looks Like A Lady),0.99,8679940,1,Rock
3,Aerosmith,5,Big Ones,28,Janie's Got A Gun,0.99,10869391,1,Rock
3,Aerosmith,5,Big Ones,29,Cryin',0.99,10056995,1,Rock
3,Aerosmith,5,Big Ones,30,Amazing,0.99,11616195,1,Rock
3,Aerosmith,5,Big Ones,31,Blind Man,0.99,7877453,1,Rock
3,Aerosmith,5,Big Ones,32,Deuces Are Wild,0.99,7074167,1,Rock
3,Aerosmith,5,Big Ones,33,The Other Side,0.99,7983270,1,Rock
3,Aerosmith,5,Big Ones,34,Crazy,0.99,10402398,1,Rock
3,Aerosmith,5,Big Ones,35,Eat The Rich,0.99,8262039,1,Rock
3,Aerosmith,5,Big Ones,36,Angel,0.99,9989331,1,Rock
3,Aerosmith,5,Big Ones,37,Livin' On The Edge,0.99,12374569,1,Rock
4,Alanis Morissette,6,Jagged Little Pill,38,All I Really Want,0.99,9375567,1,Rock
4,Alanis Morissette,6,Jagged Little Pill,39,You Oughta Know,0.99,8196916,1,Rock
4,Alanis Morissette,6,Jagged Little Pill,40,Perfect,0.99,6145404,1,Rock
4,Alanis Morissette,6,Jagged Little Pill,41,Hand In My Pocket,0.99,7224246,1,Rock
4,Alanis Morissette,6,Jagged Little Pill,42,Right Through You,0.99,5793082,1,Rock
4,Alanis Morissette,6,Jagged Little Pill,43,Forgiven,0.99,9753256,1,Rock
4,Alanis Morissette,6,Jagged Little Pill,44,You Learn,0.99,7824837,1,Rock
4,Alanis Morissette,6,Jagged Little Pill,45,Head Over Feet,0.99,8758008,1,Rock
4,Alanis Morissette,6,Jagged Little Pill,46,Mary Jane,0.99,9163588,1,Rock
4,Alanis Morissette,6,Jagged Little Pill,47,Ironic,0.99,7598866,1,Rock
4,Alanis Morissette,6,Jagged Little Pill,48,Not The Doctor,0.99,7604601,1,Rock
4,Alanis Morissette,6,Jagged Little Pill,49,Wake Up,0.99,9703359,1,Rock
4,Alanis Morissette,6,Jagged Little Pill,50,You Oughta Know (Alternate),0.99,16008629,1,Rock
5,Alice In Chains,7,Facelift,51,We Die Young,0.99,4925362,1,Rock
5,Alice In Chains,7,Facelift,52,Man In The Box,0.99,9310272,1,Rock
5,Alice In Chains,7,Facelift,53,Sea Of Sorrow,0.99,11316328,1,Rock
5,Alice In Chains,7,Facelift,54,Bleed The Freak,0.99,7847716,1,Rock
5,Alice In Chains,7,Facelift,55,I Can't Remember,0.99,7302550,1,Rock
5,Alice In Chains,7,Facelift,56,"Love, Hate, Love",0.99,12575396,1,Rock
5,Alice In Chains,7,Facelift,57,It Ain't Like That,0.99,8993793,1,Rock
5,Alice In Chains,7,Facelift,58,Sunshine,0.99,9216057,1,Rock
5,Alice In Chains,7,Facelift,59,Put You Down,0.99,6420530,1,Rock
5,Alice In Chains,7,Facelift,60,Confusion,0.99,11183647,1,Rock
5,Alice In Chains,7,Facelift,61,I Know Somethin (Bout You),0.99,8497788,1,Rock
5,Alice In Chains,7,Facelift,62,Real Thing,0.99,7937731,1,Rock
6,Ant�nio Carlos Jobim,8,Warner 25 Anos,63,Desafinado,0.99,5990473,2,Jazz
6,Ant�nio Carlos Jobim,8,Warner 25 Anos,64,Garota De Ipanema,0.99,9348428,2,Jazz
6,Ant�nio Carlos Jobim,8,Warner 25 Anos,65,Samba De Uma Nota S� (One Note Samba),0.99,4535401,2,Jazz
6,Ant�nio Carlos Jobim,8,Warner 25 Anos,66,Por Causa De Voc�,0.99,5536496,2,Jazz
6,Ant�nio Carlos Jobim,8,Warner 25 Anos,67,Ligia,0.99,8226934,2,Jazz
6,Ant�nio Carlos Jobim,8,Warner 25 Anos,68,Fotografia,0.99,4198774,2,Jazz
6,Ant�nio Carlos Jobim,8,Warner 25 Anos,69,Dindi (Dindi),0.99,8149148,2,Jazz
6,Ant�nio Carlos Jobim,8,Warner 25 Anos,70,Se Todos Fossem Iguais A Voc� (Instrumental),0.99,4393377,2,Jazz
6,Ant�nio Carlos Jobim,8,Warner 25 Anos,71,Falando De Amor,0.99,7121735,2,Jazz
6,Ant�nio Carlos Jobim,8,Warner 25 Anos,72,Angela,0.99,5574957,2,Jazz
6,Ant�nio Carlos Jobim,8,Warner 25 Anos,73,Corcovado (Quiet Nights Of Quiet Stars),0.99,6687994,2,Jazz
6,Ant�nio Carlos Jobim,8,Warner 25 Anos,74,Outra Vez,0.99,4110053,2,Jazz
6,Ant�nio Carlos Jobim,8,Warner 25 Anos,75,O Boto (B�to),0.99,12089673,2,Jazz
6,Ant�nio Carlos Jobim,8,Warner 25 Anos,76,"Canta, Canta Mais",0.99,8719426,2,Jazz
7,Apocalyptica,9,Plays Metallica By Four Cellos,77,Enter Sandman,0.99,7286305,3,Metal
86,Funk Como Le Gusta,84,Roda De Funk,1057,Entrando Na Sua (Intro),0.99,5840027,7,Latin
86,Funk Como Le Gusta,84,Roda De Funk,1058,Nervosa,0.99,7680421,7,Latin
86,Funk Como Le Gusta,84,Roda De Funk,1059,Funk De Bamba (Com Fernanda Abreu),0.99,7866165,7,Latin
86,Funk Como Le Gusta,84,Roda De Funk,1060,Call Me At Cleo�s,0.99,7920510,7,Latin
86,Funk Como Le Gusta,84,Roda De Funk,1061,Olhos Coloridos (Com Sandra De S�),0.99,10567404,7,Latin
86,Funk Como Le Gusta,84,Roda De Funk,1062,Zamba��o,0.99,10030604,7,Latin
86,Funk Como Le Gusta,84,Roda De Funk,1063,Funk Hum,0.99,8084475,7,Latin
86,Funk Como Le Gusta,84,Roda De Funk,1064,Forty Days (Com DJ Hum),0.99,7347172,7,Latin
86,Funk Como Le Gusta,84,Roda De Funk,1065,Balada Da Paula,0.99,10603717,7,Latin
86,Funk Como Le Gusta,84,Roda De Funk,1066,Dujji,0.99,10833935,7,Latin
86,Funk Como Le Gusta,84,Roda De Funk,1067,Meu Guarda-Chuva,0.99,8216625,7,Latin
86,Funk Como Le Gusta,84,Roda De Funk,1068,Mot�is,0.99,7041077,7,Latin
86,Funk Como Le Gusta,84,Roda De Funk,1069,Whistle Stop,0.99,17533664,7,Latin
86,Funk Como Le Gusta,84,Roda De Funk,1070,16 Toneladas,0.99,6390885,7,Latin
86,Funk Como Le Gusta,84,Roda De Funk,1071,Divirta-Se (Saindo Da Sua),0.99,2439206,7,Latin
86,Funk Como Le Gusta,84,Roda De Funk,1072,Forty Days Instrumental,0.99,9584317,7,Latin
27,Gilberto Gil,85,As Can��es de Eu Tu Eles,1073,�ia Eu Aqui De Novo,0.99,7469735,10,Soundtrack
27,Gilberto Gil,85,As Can��es de Eu Tu Eles,1074,Bai�o Da Penha,0.99,8393047,10,Soundtrack
27,Gilberto Gil,85,As Can��es de Eu Tu Eles,1075,Esperando Na Janela,0.99,8660617,10,Soundtrack
27,Gilberto Gil,85,As Can��es de Eu Tu Eles,1076,Juazeiro,0.99,7349779,10,Soundtrack
27,Gilberto Gil,85,As Can��es de Eu Tu Eles,1077,�ltimo Pau-De-Arara,0.99,6638563,10,Soundtrack
27,Gilberto Gil,85,As Can��es de Eu Tu Eles,1078,Asa Branca,0.99,7387183,10,Soundtrack
27,Gilberto Gil,85,As Can��es de Eu Tu Eles,1079,Qui Nem Jil�,0.99,6937472,10,Soundtrack
27,Gilberto Gil,85,As Can��es de Eu Tu Eles,1080,Assum Preto,0.99,6625000,10,Soundtrack
27,Gilberto Gil,85,As Can��es de Eu Tu Eles,1081,Pau-De-Arara,0.99,6340649,10,Soundtrack
27,Gilberto Gil,85,As Can��es de Eu Tu Eles,1082,A Volta Da Asa Branca,0.99,9098093,10,Soundtrack
27,Gilberto Gil,85,As Can��es de Eu Tu Eles,1083,O Amor Daqui De Casa,0.99,4888292,10,Soundtrack
27,Gilberto Gil,85,As Can��es de Eu Tu Eles,1084,As Pegadas Do Amor,0.99,6899062,10,Soundtrack
27,Gilberto Gil,85,As Can��es de Eu Tu Eles,1085,Lamento Sertanejo,0.99,8518290,10,Soundtrack
27,Gilberto Gil,85,As Can��es de Eu Tu Eles,1086,Casinha Feliz,0.99,1039615,10,Soundtrack
27,Gilberto Gil,86,Quanta Gente Veio Ver (Live),1087,Introdu��o (Live),0.99,5227579,7,Latin
27,Gilberto Gil,86,Quanta Gente Veio Ver (Live),1088,Palco (Live),0.99,8026622,7,Latin
27,Gilberto Gil,86,Quanta Gente Veio Ver (Live),1089,Is This Love (Live),0.99,9819759,7,Latin
27,Gilberto Gil,86,Quanta Gente Veio Ver (Live),1090,Stir It Up (Live),0.99,9594738,7,Latin
27,Gilberto Gil,86,Quanta Gente Veio Ver (Live),1091,Refavela (Live),0.99,7985305,7,Latin
27,Gilberto Gil,86,Quanta Gente Veio Ver (Live),1092,Vendedor De Caranguejo (Live),0.99,8358128,7,Latin
27,Gilberto Gil,86,Quanta Gente Veio Ver (Live),1093,Quanta (Live),0.99,11774865,7,Latin
27,Gilberto Gil,86,Quanta Gente Veio Ver (Live),1094,Estrela (Live),0.99,9436411,7,Latin
27,Gilberto Gil,86,Quanta Gente Veio Ver (Live),1095,Pela Internet (Live),0.99,8804401,7,Latin
27,Gilberto Gil,86,Quanta Gente Veio Ver (Live),1096,C�rebro Eletr�nico (Live),0.99,7805352,7,Latin
27,Gilberto Gil,86,Quanta Gente Veio Ver (Live),1097,Opachor� (Live),0.99,8596384,7,Latin
27,Gilberto Gil,86,Quanta Gente Veio Ver (Live),1098,Copacabana (Live),0.99,9673672,7,Latin
27,Gilberto Gil,86,Quanta Gente Veio Ver (Live),1099,A Novidade (Live),0.99,10508000,7,Latin
27,Gilberto Gil,86,Quanta Gente Veio Ver (Live),1100,Ghandi (Live),0.99,7481950,7,Latin
27,Gilberto Gil,86,Quanta Gente Veio Ver (Live),1101,De Ouro E Marfim (Live),0.99,7838453,7,Latin
27,Gilberto Gil,87,Quanta Gente Veio ver--B�nus De Carnaval,1102,Doce De Carnaval (Candy All),0.99,11998470,2,Jazz
27,Gilberto Gil,87,Quanta Gente Veio ver--B�nus De Carnaval,1103,Lamento De Carnaval,0.99,9819276,2,Jazz
27,Gilberto Gil,87,Quanta Gente Veio ver--B�nus De Carnaval,1104,Pretinha,0.99,8914579,2,Jazz
81,Eric Clapton,73,Unplugged,1105,A Novidade,0.99,10765600,7,Latin
81,Eric Clapton,73,Unplugged,1106,Tenho Sede,0.99,8708114,7,Latin
81,Eric Clapton,73,Unplugged,1107,Refazenda,0.99,7237784,7,Latin
81,Eric Clapton,73,Unplugged,1108,Realce,0.99,8847612,7,Latin
81,Eric Clapton,73,Unplugged,1109,Esot�rico,0.99,10530533,7,Latin
81,Eric Clapton,73,Unplugged,1110,Dr�o,0.99,9931950,7,Latin
81,Eric Clapton,73,Unplugged,1111,A Paz,0.99,9593064,7,Latin
81,Eric Clapton,73,Unplugged,1112,Beira Mar,0.99,9597994,7,Latin
81,Eric Clapton,73,Unplugged,1113,Sampa,0.99,7469905,7,Latin
81,Eric Clapton,73,Unplugged,1114,Parabolicamar�,0.99,9543435,7,Latin
81,Eric Clapton,73,Unplugged,1115,Tempo Rei,0.99,10019269,7,Latin
81,Eric Clapton,73,Unplugged,1116,Expresso 2222,0.99,9690577,7,Latin
81,Eric Clapton,73,Unplugged,1117,Aquele Abra�o,0.99,8805003,7,Latin
81,Eric Clapton,73,Unplugged,1118,Palco,0.99,9049901,7,Latin
81,Eric Clapton,73,Unplugged,1119,Toda Menina Baiana,0.99,9351000,7,Latin
81,Eric Clapton,73,Unplugged,1120,S�tio Do Pica-Pau Amarelo,0.99,7217955,7,Latin
87,Godsmack,88,Faceless,1121,Straight Out Of Line,0.99,8511877,3,Metal
87,Godsmack,88,Faceless,1122,Faceless,0.99,6992417,3,Metal
87,Godsmack,88,Faceless,1123,Changes,0.99,8455835,3,Metal
87,Godsmack,88,Faceless,1124,Make Me Believe,0.99,8075050,3,Metal
87,Godsmack,88,Faceless,1125,I Stand Alone,0.99,8017041,3,Metal
87,Godsmack,88,Faceless,1126,Re-Align,0.99,8513891,3,Metal
87,Godsmack,88,Faceless,1127,I Fucking Hate You,0.99,8059642,3,Metal
87,Godsmack,88,Faceless,1128,Releasing The Demons,0.99,8276372,3,Metal
87,Godsmack,88,Faceless,1129,Dead And Broken,0.99,8206611,3,Metal
87,Godsmack,88,Faceless,1130,I Am,0.99,7803270,3,Metal
87,Godsmack,88,Faceless,1131,The Awakening,0.99,3035251,3,Metal
87,Godsmack,88,Faceless,1132,Serenity,0.99,9172976,3,Metal
54,Green Day,89,American Idiot,1133,American Idiot,0.99,5705793,4,Alternative & Punk
54,Green Day,89,American Idiot,1134,Jesus Of Suburbia / City Of The Damned / I Don't Care / Dearly Beloved / Tales Of Another Broken Home,0.99,17875209,4,Alternative & Punk
54,Green Day,89,American Idiot,1135,Holiday,0.99,7599602,4,Alternative & Punk
54,Green Day,89,American Idiot,1136,Boulevard Of Broken Dreams,0.99,8485122,4,Alternative & Punk
54,Green Day,89,American Idiot,1137,Are We The Waiting,0.99,5328329,4,Alternative & Punk
54,Green Day,89,American Idiot,1138,St. Jimmy,0.99,5716589,4,Alternative & Punk
54,Green Day,89,American Idiot,1139,Give Me Novacaine,0.99,6752485,4,Alternative & Punk
54,Green Day,89,American Idiot,1140,She's A Rebel,0.99,3901226,4,Alternative & Punk
54,Green Day,89,American Idiot,1141,Extraordinary Girl,0.99,6975177,4,Alternative & Punk
54,Green Day,89,American Idiot,1142,Letterbomb,0.99,7980902,4,Alternative & Punk
54,Green Day,89,American Idiot,1143,Wake Me Up When September Ends,0.99,9325597,4,Alternative & Punk
54,Green Day,89,American Idiot,1144,Homecoming / The Death Of St. Jimmy / East 12th St. / Nobody Likes You / Rock And Roll Girlfriend / We're Coming Home Again,0.99,18139840,4,Alternative & Punk
54,Green Day,89,American Idiot,1145,Whatsername,0.99,8244843,4,Alternative & Punk
88,Guns N' Roses,90,Appetite for Destruction,1146,Welcome to the Jungle,0.99,4538451,1,Rock
88,Guns N' Roses,90,Appetite for Destruction,1147,It's So Easy,0.99,3394019,1,Rock
88,Guns N' Roses,90,Appetite for Destruction,1148,Nightrain,0.99,4457283,1,Rock
88,Guns N' Roses,90,Appetite for Destruction,1149,Out Ta Get Me,0.99,4382147,1,Rock
88,Guns N' Roses,90,Appetite for Destruction,1150,Mr. Brownstone,0.99,3816323,1,Rock
88,Guns N' Roses,90,Appetite for Destruction,1151,Paradise City,0.99,6687123,1,Rock
88,Guns N' Roses,90,Appetite for Destruction,1152,My Michelle,0.99,3671299,1,Rock
88,Guns N' Roses,90,Appetite for Destruction,1153,Think About You,0.99,3860275,1,Rock
88,Guns N' Roses,90,Appetite for Destruction,1154,Sweet Child O' Mine,0.99,5879347,1,Rock
88,Guns N' Roses,90,Appetite for Destruction,1155,You're Crazy,0.99,3301971,1,Rock
88,Guns N' Roses,90,Appetite for Destruction,1156,Anything Goes,0.99,3451891,1,Rock
88,Guns N' Roses,90,Appetite for Destruction,1157,Rocket Queen,0.99,6185539,1,Rock
88,Guns N' Roses,91,Use Your Illusion I,1158,Right Next Door to Hell,0.99,3175950,1,Rock
88,Guns N' Roses,91,Use Your Illusion I,1159,Dust N' Bones,0.99,5053742,1,Rock
88,Guns N' Roses,91,Use Your Illusion I,1160,Live and Let Die,0.99,3203390,1,Rock
88,Guns N' Roses,91,Use Your Illusion I,1161,Don't Cry (Original),0.99,4833259,1,Rock
88,Guns N' Roses,91,Use Your Illusion I,1162,Perfect Crime,0.99,2550030,1,Rock
88,Guns N' Roses,91,Use Your Illusion I,1163,You Ain't the First,0.99,2754414,1,Rock
88,Guns N' Roses,91,Use Your Illusion I,1164,Bad Obsession,0.99,5537678,1,Rock
88,Guns N' Roses,91,Use Your Illusion I,1165,Back off Bitch,0.99,5135662,1,Rock
88,Guns N' Roses,91,Use Your Illusion I,1166,Double Talkin' Jive,0.99,3520862,1,Rock
88,Guns N' Roses,91,Use Your Illusion I,1167,November Rain,0.99,8923566,1,Rock
88,Guns N' Roses,91,Use Your Illusion I,1168,The Garden,0.99,5438862,1,Rock
88,Guns N' Roses,91,Use Your Illusion I,1169,Garden of Eden,0.99,2839694,1,Rock
88,Guns N' Roses,91,Use Your Illusion I,1170,Don't Damn Me,0.99,5385886,1,Rock
88,Guns N' Roses,91,Use Your Illusion I,1171,Bad Apples,0.99,4567966,1,Rock
88,Guns N' Roses,91,Use Your Illusion I,1172,Dead Horse,0.99,4394014,1,Rock
88,Guns N' Roses,91,Use Your Illusion I,1173,Coma,0.99,10201342,1,Rock
88,Guns N' Roses,92,Use Your Illusion II,1174,Civil War,0.99,15046579,3,Metal
88,Guns N' Roses,92,Use Your Illusion II,1175,14 Years,0.99,8543664,3,Metal
88,Guns N' Roses,92,Use Your Illusion II,1176,Yesterdays,0.99,6398489,3,Metal
88,Guns N' Roses,92,Use Your Illusion II,1177,Knockin' On Heaven's Door,0.99,10986716,3,Metal
88,Guns N' Roses,92,Use Your Illusion II,1178,Get In The Ring,0.99,11134105,3,Metal
88,Guns N' Roses,92,Use Your Illusion II,1179,Shotgun Blues,0.99,6623916,3,Metal
88,Guns N' Roses,92,Use Your Illusion II,1180,Breakdown,0.99,13978284,3,Metal
88,Guns N' Roses,92,Use Your Illusion II,1181,Pretty Tied Up,0.99,9408754,3,Metal
88,Guns N' Roses,92,Use Your Illusion II,1182,Locomotive,0.99,17236842,3,Metal
88,Guns N' Roses,92,Use Your Illusion II,1183,So Fine,0.99,8039484,3,Metal
88,Guns N' Roses,92,Use Your Illusion II,1184,Estranged,0.99,18343787,3,Metal
88,Guns N' Roses,92,Use Your Illusion II,1185,You Could Be Mine,0.99,11207355,3,Metal
88,Guns N' Roses,92,Use Your Illusion II,1186,Don't Cry,0.99,9222458,3,Metal
88,Guns N' Roses,92,Use Your Illusion II,1187,My World,0.99,2764045,3,Metal
89,Incognito,93,Blue Moods,1188,Colibri,0.99,12055329,2,Jazz
89,Incognito,93,Blue Moods,1189,Love Is The Colour,0.99,8419165,2,Jazz
89,Incognito,93,Blue Moods,1190,Magnetic Ocean,0.99,10720741,2,Jazz
89,Incognito,93,Blue Moods,1191,Deep Waters,0.99,13075359,2,Jazz
7,Apocalyptica,9,Plays Metallica By Four Cellos,78,Master Of Puppets,0.99,14375310,3,Metal
7,Apocalyptica,9,Plays Metallica By Four Cellos,79,Harvester Of Sorrow,0.99,12372536,3,Metal
7,Apocalyptica,9,Plays Metallica By Four Cellos,80,The Unforgiven,0.99,10422447,3,Metal
7,Apocalyptica,9,Plays Metallica By Four Cellos,81,Sad But True,0.99,9405526,3,Metal
7,Apocalyptica,9,Plays Metallica By Four Cellos,82,Creeping Death,0.99,10110980,3,Metal
7,Apocalyptica,9,Plays Metallica By Four Cellos,83,Wherever I May Roam,0.99,12033110,3,Metal
7,Apocalyptica,9,Plays Metallica By Four Cellos,84,Welcome Home (Sanitarium),0.99,11406431,3,Metal
8,Audioslave,10,Audioslave,85,Cochise,0.99,5339931,1,Rock
8,Audioslave,10,Audioslave,86,Show Me How to Live,0.99,6672176,1,Rock
8,Audioslave,10,Audioslave,87,Gasoline,0.99,6709793,1,Rock
8,Audioslave,10,Audioslave,88,What You Are,0.99,5988186,1,Rock
8,Audioslave,10,Audioslave,89,Like a Stone,0.99,7059624,1,Rock
